Season,Episode,Name,Dialog
2,50,Phineas,"Here it is. The Phineas-and-Ferb-edge-of-insanity-kiss-your-butt-goodbye-gravity's-a-stone-cold-sucker-nightmare-rail-skate-track-obstacle-course of doom! You ready, Ferb?"
2,50,Phineas,"Oops. (He and Ferb watch, cringing as the board is going down hit by hammers, attacked by a leopard, among other things before it reaches the bottom and blows up) You know, it occurs to me we could get hurt. I guess the ""of doom"" in the name should've tipped us off. Well, Ferbooch, unfortunately, there's only one way down"
2,50,Dentist,"Okay, Linda, you may feel a little pressure."
2,50,Candace,"Mom, you've gotta come home! Phineas and Ferb built a nightmare-rail-skate-ramp of doom on top of the house! You've gotta—!"
2,50,Linda,"(Her words sound funny because she has a dental instrument in her mouth) Oh, you have got to be kidding me! In case you haven't notice I'm kind of in the middle of something here!"
2,50,Candace,Is that even English?
2,50,Linda and the dentist,Out!
2,50,Candace,"Alright, alright, jeez! Don't take it out on me; I'm the good guy here! (She leaves)"
2,50,Dentist,"Alright, let's get back to your root canal."
2,50,Linda,"Ah, thank goodness."
2,50,Phineas,"Hey, Isabella. What's up with the getup?"
2,50,Isabella,I'm going for my Intrepid Reporter Patch. Can I report on what you guys are doing?
2,50,Phineas,Sure.
2,50,Isabella,"Cool! Isabella Garcia-Shapiro, the Fireside Girl Gazette. Whatcha doin'?"
2,50,Phineas,Ferb and I have built the ultimate extreme skate track obstacle course!
2,50,Isabella,Awesome! I knew I could count on you for the coolest story ever! Have you attempted a run yet?
2,50,Phineas,"Well, we decided we need to make a few tweaks and adjustments so we can, you know, survive and stuff."
2,50,Isabella,"Okay, I'll be back in an hour. Hopefully I can make the Early Mid-Morning Edition! See ya! (She leaves)"
2,50,Phineas,"Hmm. Instead of modifying the track, maybe we should modify ourselves. Together we could be the best skateboarder ever! Hey, where's Perry?"
2,50,Monogram,"Agent P, we've just received an alarming message from Doofenshmirtz. Watch closely, and join us in girlish panic if you’re into it."
2,50,Doofenshmirtz,"(voice over) Citizens of Danville, I, Dr. Heinz Doofenshmirtz, have seized control of the Tri-State Area and am now your supreme leader. Seriously, life as you know it is over. (Shows him speaking to a crowd) Thank you and remember"
2,50,Monogram,"With Doofenshmirtz in charge, no man, woman, child, or hat-wearing mammal is safe. You must find out what’s going on. (He puts on a wig and Carl gets in a baby carriage) Carl and I will be on the lamb, incognito. Good luck, Agent P!"
2,50,Phineas,"We have to blur the line between skateboard and skateboarder. We can combine dirt biking, ATV racing, in-line skating, street luge, motorized scooters, and Bulgarian folk dancing. Of course, all this extreme fun requires extreme safety"
2,50,Phineas,"What, you think we should add more Bulgarian folk related elements?"
2,50,Phineas,"Oh, less! Less Bulgarian--okay, wow. I thought we were on the same page. But no. It's cool. Whatever. Time to suit up!"
2,50,Phineas,"Okay, video link active. (in a deeper, robotic voice) How you doin', Ferb? Oh cool! Look what it does to my voice! Ohhh, yeaaah. How about a little test run?"
2,50,Phineas,"(In the robotic voice) Hey, what's that? Turn down the music."
2,50,Buford,"(Distantly) He's stuck in a tree, and I can't get him down!"
2,50,Phineas,"(In the robotic voice) Sounds like Buford's in trouble. Hey, Ferb, maybe we can use this suit to help him. Hold on tight! (He jumps in the air) Hit the rocket boosters!"
2,50,Phineas,"(In the robotic voice) Whoa! Yeah, hey Ferb, check us out! We're flying!"
2,50,Isabella,"Phineas, I'm back! Phineas? Ferb? (She sighs) Well, I guess there goes my Early Mid-Morning Edition story..."
2,50,Phineas,(In the robotic voice) There they are!
2,50,Buford,"Help, my nerd is stuck in a tree! (Clicks his tongue holding up a piece of paper and a calculator) Look, it's your favorite calculator and some math problems!"
2,50,Baljeet,"Oh! Fractions? (While he stands he loses his footing and falls, shouting)"
2,50,Buford,Baljeet!
2,50,Phineas,(In the robotic voice) I got you!
2,50,Isabella,What is that?
2,50,Baljeet,Oh! This is so much worse than hitting the ground! (Continues shouting)
2,50,Buford,(Hugs Baljeet) He saved my nerd!
2,50,Isabella,Wow! That was amazing! I can't believe Phineas and Ferb missed it...
2,50,Candace,"It's not fair. Every time I try to bust Phineas and Ferb it's always ""Candace, I'm shopping,"" ""Candace, I’m having root canal surgery,"" ""Candace, I'm deliberating with a sequestered jury. How did you even get in here?"" Then my-- (seeing Phineas and Ferb fly past in the super suit) Oh look, a flying man! (She suddenly stops) Wait a second. Isn't that impossible? Wait another second! Something impossible plus that thing existing in real life equals... (She gasps before pedaling toward home) Phineas and Ferb!"
2,50,Phineas,"(In the robotic voice) Well, we've figured out how to fly. Now we need to figure out how to stop flying. Deploying grappling hook!"
2,50,Phineas,"(In the robotic voice) Well, at least we stopped flying."
2,50,Doofenshmirtz,"Ex-leaders of the Tri-State Area, I have called you here to help ease the citizens into this exchange of power."
2,50,Building Superintendent,I thought you called me here to re-caulk your tub.
2,50,Crossing Guard,I'm only the crossing guard at Fourth Street and Maple. I'm not really sure how much authority I have.
2,50,Doofenshmirtz,Silence! Are you suggesting that I attempted to gather the leaders of the Tri-State Area but the best I could do was a crossing guard and my building super?
2,50,Crossing Guard,"No, but now that you mention it..."
2,50,Doofenshmirtz,"Silence! Wrong! You're wrong! Do you know who that is? It's only Roger Doofenshmirtz, the mayor of Danville! So shut up! What do you know; you’re only a crossing guard!"
2,50,Crossing Guard,That's what I'm trying to tell you!
2,50,Doofenshmirtz,Silence!
2,50,Roger Doofenshmirtz,"I'm sorry, but if we're not really gonna plan Mom's birthday, then I gotta jet."
2,50,"Crossing Guard, Building Super","Yeah, us too."
2,50,Doofenshmirtz,"Hey, hey, hey, wait!"
2,50,Doofenshmirtz,"Oh, great, Perry the Platypus. This is all I need... So what did you want to talk to me about-- (He's suddenly hit by a chair and Perry starts going toward him. Doofenshmirtz quickly tries to scoot away) Whoa, whoa, whoa, whoa whoa!"
2,50,Phineas,"Wow, the suit makes the clean-up fast, fun and efficient! I feel bad about missing Isabella. I hope she found something else to write a story about."
2,50,Unknown blonde Fireside Girl,Early mid-morning edition! The Beak saves the geek! (Tosses the newspaper at the driveway)
2,50,Phineas,"(picks up newspaper) ""Superhero comes to Danville, by Isabella Garcia-Shapiro. I call him The Beak."" Hey, I like that. (During this sentence the scene switches to Khaka Peu Peu's house, with him reading as well) ""With The Beak watching over us, everyone in Danville is free to have..."
2,50,Khaka Peu Peu,"""...the best day ever."" Best day ever, huh? (picks up an eye mask) We'll see about that."
2,50,Khaka Peu Peu's Wife,Are you in there complainin' again about never havin' a good day in your life?
2,50,Khaka Peu Peu,"Well, I never did! Where's my best day ever, thank you very much? Ha, I told her. (is hit by a chair) Oh!"
2,50,Khaka Peu Peu's Wife,I heard that!
2,50,Phineas,"A superhero? That's not at all what we planned to do today! (His phone rings and he answers) Oh, hi, Isabella."
2,50,Isabella,"Phineas, where'd you go? You really let me down."
2,50,Phineas,"Yeah, sorry about that."
2,50,Isabella,It's a good thing something else came along for me to report on.
2,50,Phineas,"Yeah, I know, but, hey, maybe we can make it up to you."
2,50,Isabella,Really?
2,50,Phineas,"Yeah, how would you like an exclusive?"
2,50,Isabella,(Excited) Great! Meet me downtown in five minutes!
2,50,Phineas,"Will do. (He hangs up) Come on, we have to go tell Isabella we're The Beak."
2,50,Ferb,Ahem.
2,50,Phineas,"Fine, we can take the suit."
2,50,Candace,"I knew it was— (Is hit by a newspaper) Blech! ""Superhero comes to Danville."" Well, they're about to get super-busted!"
2,50,Doofenshmirtz,"Whoa, whoa, whoa, whoa, whoa!"
2,50,The Beak,"Well, I've gotta admit this flying thing is pretty fun. Hey, look, there's Isabella. Yo, Isabella-- (He's hit into a building by Khaka Peu Peu)"
2,50,Khaka Peu Peu,"Take that, birdbrain! Behold, the Khaka Crawler. I built it in my basement out of discarded washers and dryers, thank you very much. And I'm gonna make sure no one has the best day ever!"
2,50,Monogram,Hide my baby!
2,50,Isabella,"Phineas, where are you? There's this giant robot machine attacking downtown Danville! I'm all alone here! Call me as soon as you get this. (To herself) Come on, Isabella, this is what being an intrepid reporter is all about!"
2,50,Roger Doofenshmirtz,"Oh, this is not good, Melanie. I'll bet they'll try and pin this on me."
2,50,Melanie,"It's not like you're the one who used the unsigned proposal for defending Danville from giant robot attacks as a coaster. Oh, wait, you were."
2,50,Roger Doofenshmirtz,"Yes, it's so easy to blame the guy in charge. ""The guy in charge."" Ha-ha! That's it."
2,50,Doofenshmirtz,"And... whoa! Uh, you know that whole taking over the Tri-State Area thing? I-I was just bluffing. I-- I hoped maybe if I just told everyone I was in charge, they'd be too lazy or too busy to, you know, actually... check. (His phone rings) Oh, hello, Roger. (He makes a face to Perry) Uh-huh. What? You are? Me? In charge? It worked? You're kidding! Y-You're not kidding?"
2,50,Isabella,"Oh, where is Phineas? He'd know what to do. Please, Phineas. Where are you?"
2,50,Khaka Peu Peu,Who knew wrecking everyone's day would be this much fun?
2,50,The Beak,"Hey, you!"
2,50,Isabella,The Beak!
2,50,Khaka Peu Peu,"Oh, you're back for more, thank you very much."
2,50,Khaka Peu Peu,"Oh, great. Now I have to restart, thank you very much."
2,50,The Beak,"Dude, who are you, anyway?"
2,50,Khaka Peu Peu,"If you're here to give Danville the best day ever, then I'm here to give Danville the worst day ever. You can call me ""Khaka Peu Peu!"" (The crowd laughs) What? Oh, come on. It's a family name, loosely translated as ""The Strong Fist,"" or ""That Strong Fist."" Thank you very much!"
2,50,The Beak,"All right, let's wrap this up. (He uses the grappling hook to wrap up the legs of the Khaka Crawler) Hey, cool, my first superhero pun."
2,50,Khaka Peu Peu,"(Sarcastically) Well, don't quit your day job, Mr. Comedian."
2,50,Man,"Actually, I thought it was pretty clever."
2,50,Charles,"Yeah, 'cause, see, it, it wrapped around the legs."
2,50,The Beak,"If you didn't like that one, maybe this'll be a hit. (He hits the Khaka Crawler into the air with one of its legs)"
2,50,Charles,"(To the man beside him) Yeah, see, 'cause--'cause he hit him."
2,50,Man,"I'm not an idiot, Charles."
2,50,Khaka Peu Peu,This isn't over. You haven't seen the last of Khaka Peu Peu! I'll come at you through what's most important to you. Thank you very much!
2,50,Isabella,You were amazing!
2,50,The Beak,Huh?
2,50,Isabella,"Isabella Garcia-Shapiro, the Fireside Girl Gazette. Would it be okay if I asked you a few questions?"
2,50,The Beak,"Um, I can't talk right now. Gotta go, bye. (He flies off)"
2,50,Isabella,"Oh, uh, okay. Bye. Thanks for saving me."
2,50,The Beak,"We can't tell Isabella we're The Beak now. That would put her in danger. The life of a superhero is a lonely one, Ferb. Even after only eleven minutes."
2,50,Narrator,What will become of our heroes now? Find out in the next exciting episode of The Beak.
2,50,Narrator,"We now return to suburban Danville, where things continue to happen."
2,50,Stacy,Are you sure Phineas and Ferb are really The Beak? He's just so heroic and hunky.
2,50,Candace,"Ugh! Barf-aroni with cheese! Stacy, please. Phineas and Ferb are doing something totally bustable that's also mobile. We can lure them right to Mom to bust themselves."
2,50,Stacy,And how exactly will we do this?
2,50,Candace,"Well, if they wanna play superhero, then we're gonna play super-villain. Call me The Dangiraffe."
2,50,Stacy,"Right, and where do I fit in?"
2,50,Candace,You'll be my henchman.
2,50,Stacy,Your what?
2,50,Candace,It's like the bridesmaid of crime.
2,50,Stacy,"Okay, got it. Although, it looks like they've got their hands full with Khaka Peu Peu."
2,50,Candace,"That's obviously some big, stupid dress-up game they're playing with their little loser friends. Now, if my research is correct, the way to defeat a superhero is to come at him through what's important to him. (She holds up a picture of the boys and Linda before laughing maniacally)"
2,50,Doofenshmirtz,"Hey, check this place out. Suh-wanky. Melanie?"
2,50,Melanie,"Hello, Heinz."
2,50,Doofenshmirtz,"No, no, please call me Supreme Leader Doofenshmirtz. The Great."
2,50,Melanie,No.
2,50,Doofenshmirtz,"Oh, I see Roger left me a note. Let's see. ""Bro, thanks for filling in for me. You're going to make a great fall guy. I mean, mayor."" Aw, that's so sweet. (Perry shakes a box he's holding) Go ahead and put that on my new desk. (Perry sets it down only to have it wrap around him, trapping him) Ha ha! Made you carry your own trap. Now, my first order of business is to make all the citizens of Danville bow down--"
2,50,Melanie,"No, it's not. Here's your schedule and all your missed phone calls. Let's focus."
2,50,Doofenshmirtz,"Oh, uh, wow, uh, okay..."
2,50,Melanie,"And if you hadn't noticed, the city is in the grip of fear and panic caused by an evil super-villain intent on destroying our way of life."
2,50,Doofenshmirtz,What? But--but that's my job!
2,50,Phineas,There. You can't even tell we've built our secret lair up in the tree.
2,50,Isabella,"Hi, guys."
2,50,Phineas,"(Hides the remote behind his back) Nothing! I mean, hi, Isabella. We're not doing-- Nothing!"
2,50,Isabella,Where have you been?
2,50,Phineas,"(He scratches his ear) Um, oh, you know us. Busy, busy, busy."
2,50,Isabella,"Right. While you two were busy making sure your summer day was ""fun"", other people were busy saving Danville. (She holds out a newspaper showing the Beak)"
2,50,Phineas,"(He scratches his ear again) The Beak, huh? Check it out, Ferb. A real superhero."
2,50,Isabella,And I need your help to find him. I thought there might be some clues in the photos I took that could help him stop Khaka Peu Peu.
